event,lat,lon,event_time,start_time,end_time,exceedance,accumulation,exceed_pts,exceed_vol,exceed_length,max_1hr,max_pflength,pflength_duration,ari_10,ari_25,ari_50,ari_100,ari_500,ari_1000,tc_flag,iso_flag,mcs_flag,noct_flag
445,45.11044827043823,-102.56013793252237,2002082617,2002082616,2002082621,81.4759496952222,148.0099983215332,33.0,769.8386304221175,27.978426284684907,74.87999725341797,136.80078637159951,0,66.534048626311,80.15848336420939,90.67799377441406,101.09199523925784,125.92924598752752,136.4487534620888,0,1,0,0
446,32.73615583259478,-83.42627999723373,2002082620,2002082619,2002082707,57.086576145179606,170.6499947309494,99.0,2207.3066365362683,17.619256652315382,105.12999725341795,512.7638667837058,4,113.5634185857698,136.1824495128541,154.7244569591432,174.45034129392056,224.5652721330272,247.93327843407204,0,0,1,1
447,46.43157452312516,-95.9486085459115,2002082702,2002082701,2002082704,48.83768106771265,135.75,10.0,190.3102103491776,8.83151517106745,70.75,160.68042636233395,0,86.91231893228735,108.6691979733522,126.7459945678711,146.0410219511396,196.5426897644096,220.36537830811608,0,1,0,1
448,48.14723354191394,-98.38704885677556,2002082705,2002082623,2002082711,90.44795366720636,160.88999450206757,113.0,2688.668834525456,110.5559573379964,48.630001068115234,276.6839846923968,3,70.44204083486122,87.30046483812987,101.27047141960492,116.12468252352092,154.40315804406904,172.29603453092997,0,0,0,1
449,40.30513010555387,-103.07173999803688,2002082706,2002082703,2002082715,21.316004633903503,88.87999999523163,24.0,151.16290015151043,18.83985809740335,24.5,268.22732389003875,6,67.56399536132812,82.54999542236328,94.74199676513672,107.28766805524586,139.19200134277344,153.73143144190317,0,0,1,1
450,33.69568764208485,-79.06853539611848,2002082806,2002082804,2002082816,51.839881621977895,192.6599987745285,26.0,461.488894247598,31.954513392492128,55.380001068115234,1044.3135875106796,9,140.8201171525506,173.20752564736392,202.3903280369728,233.40551457555324,317.9603177487664,362.8891962143709,0,0,1,1
451,41.29859504704549,-98.85518287032284,2002082714,2002082713,2002082717,0.9334207305019504,90.12999725341795,2.0,1.7910942792859856,4.232921437535498,48.75,218.4846806786758,1,89.19657652291602,110.23599243164062,127.63081792171522,146.32014682721896,194.71913916978684,217.65937702178127,0,0,0,0
452,31.494091074390635,-81.51698455958507,2002082720,2002082717,2002082803,18.85225195538652,162.270001411438,5.0,54.58329148550786,8.669697969870212,61.880001068115234,781.71856327037,3,143.41774945605147,177.19062960991673,205.6386209708841,236.2894940512313,316.78925729466806,355.134134713086,0,0,0,0
453,47.03477364819702,-102.14695569705503,2002082801,2002082800,2002082805,30.35197981027349,97.37999725341795,8.0,97.20730199013916,13.261125518989944,46.0,237.03001580653165,1,67.02801744314448,83.56599426269531,97.74583404306382,112.9858332332554,153.3880240023257,172.92983712752442,0,0,0,1
454,48.3930532499179,-97.00345284881008,2002082804,2002082801,2002082813,55.04400229454039,133.53000235557556,98.0,2281.8567130627303,41.27399011092169,41.630001068115234,377.17337773422094,9,78.48600006103517,98.2804321692275,114.7904337778732,132.3339996337891,178.56199645996097,200.405990600586,0,0,1,1
455,29.24794968803432,-82.87231595881786,2002082807,2002082801,2002082811,3.796436944983526,155.87999725341797,1.0,3.796436944983526,0.0,54.5,137.8623276142434,0,152.08356030843444,190.1012633745399,224.2195581445504,262.57355054280947,369.699103038744,423.1686192556375,0,1,0,1
456,46.329456430636846,-96.49403964066585,2002082822,2002082821,2002082909,74.51144799125963,161.60000610351562,28.0,567.7207927260425,25.71037734670772,71.62999725341797,388.3007833534425,9,87.088558112256,108.42456327248424,125.82751121321304,144.01800537109375,190.1281235263044,211.4641231582296,0,0,1,1
457,37.32868944919963,-103.6602535544506,2002082822,2002082821,2002082823,6.607424809436935,76.0,2.0,10.815690311888275,4.111352123492005,60.060001373291016,380.50390173282585,1,69.39257519056306,86.38470532295787,100.32224148985262,115.14101740961716,153.03759281942547,170.76586680588088,0,0,0,0
458,37.911034470842736,-77.82584299450303,2002082821,2002082811,2002082823,4.846004486083984,110.5099983215332,1.0,4.846004486083984,0.0,24.8799991607666,611.877966776807,5,105.66399383544922,128.761039332852,149.35198974609375,171.27033155179984,229.43632112470328,260.17031912045826,0,0,1,0
459,39.810860055990304,-102.9461731749206,2002082901,2002082823,2002082903,18.0370651501799,87.75,6.0,32.32080027117746,12.595733236472231,33.380001068115234,185.09425236773825,0,69.7129348498201,86.44138918567863,100.32999420166016,115.143385035288,153.2971408792142,171.1585330508496,0,1,0,0
460,26.094017964539383,-81.36713673132584,2002082901,2002082815,2002082903,0.6420019865036011,159.89999759197235,1.0,0.6420019865036011,0.0,44.75,280.4311772043486,3,159.25799560546875,196.3557989611263,226.5679931640625,257.8099975585937,336.4821743026725,372.373890890628,0,0,0,1
461,42.53976043080379,-97.62065959840317,2002082909,2002082908,2002082915,26.54800605773925,111.1299991607666,5.0,57.72707868777631,9.560855028128726,37.5,242.74369186930625,3,84.58199310302734,101.62767795330286,115.59767320749208,130.302001953125,167.2836422299937,184.3293279117096,0,0,0,1
462,45.49479768375612,-94.7949650311653,2002082915,2002082905,2002082917,2.542006492614746,95.76000118255617,1.0,2.542006492614746,0.0,35.880001068115234,315.2902569934899,4,93.2179946899414,115.3159942626953,133.60398864746094,153.0662941202066,203.2626006445444,226.889062134844,0,0,1,1
463,33.02834161944477,-80.57423995893396,2002082915,2002082912,2002082920,1.5960303939884284,128.37999999523163,1.0,1.5960303939884284,0.0,53.5,415.02861707411176,4,126.7839696012432,154.37755512372576,181.3015510954054,208.61739936343787,279.013355863288,319.5372022366386,0,0,1,0
464,31.56677993760917,-82.99388154480982,2002082921,2002082920,2002083006,48.713609677996814,167.770001411438,9.0,168.59353812463496,12.331291551397875,47.380001068115234,465.533961945287,3,119.05639173344116,141.15699683483052,158.9343921762533,177.0370601839432,221.99598693847653,242.31506006187288,0,0,0,1
465,27.38566215477234,-80.76601539808246,2002082920,2002082919,2002083006,5.765488802887489,137.5,1.0,5.765488802887489,0.0,74.0,506.7102272270167,4,131.7345111971125,160.18250924398754,183.5562235424232,208.0055564880113,270.312314570274,299.0943489855932,0,0,1,1
466,47.686689961119896,-96.01081288079224,2002083007,2002083004,2002083009,45.29000473022461,130.38000106811523,9.0,198.85131352326889,16.03286271164765,50.130001068115234,82.1462942004962,0,85.08999633789062,107.29457493067736,126.38938866476576,147.18701277526694,203.1735955401309,230.0975867561914,0,1,0,1
467,36.16741610777416,-77.90931644616637,2002083014,2002083010,2002083022,50.73497351000482,154.39000129699707,20.0,393.1540462627464,23.74074876402961,52.630001068115234,399.6634726033461,2,103.65502778699224,125.750372052704,149.37236545922835,172.1853562277008,230.60269847757365,266.18572766837445,0,0,0,0
468,47.213919545863945,-101.60547440741776,2002083020,2002083010,2002083022,106.85672366697077,174.8999983072281,99.0,902.0606029658738,43.642483395692025,79.37999725341797,563.4827692462065,4,68.04327464025732,85.08999633789062,99.31399536132812,114.80799865722656,155.27740857016624,174.4108251840818,0,0,1,0
469,27.60934022505839,-81.52337874075909,2002083021,2002083018,2002083106,21.66531577364549,153.77000045776367,6.0,44.70562925824328,0.0,41.25,707.8639478532112,4,132.10468468411818,160.4840919366979,184.4286883274339,210.33669308817608,279.1267974025333,311.94272795212885,0,0,1,1
470,35.02857709140451,-76.77691004700046,2002083107,2002083106,2002083118,69.13319823491233,211.00999915599823,19.0,462.35610235563286,17.988924495892856,86.25,456.5314161511111,9,141.8768009210859,175.4048007990156,206.53760498382763,240.0656070012972,332.4372064394147,383.354471689085,0,0,1,1
471,47.528584621294605,-94.96938339693564,2002083112,2002083111,2002083115,0.8340024948120117,83.13000011444092,1.0,0.8340024948120117,0.0,56.25,309.1833922149545,4,82.2959976196289,103.42482548451731,121.59197231013384,141.45080434874296,194.8376368552397,220.67160497171216,0,0,1,0
472,35.62049978074131,-79.69476117031343,2002083112,2002083109,2002083121,8.646008491516113,120.66000080108644,2.0,11.706863336721383,4.046039886398537,22.25,434.8066448302538,12,112.01399230957033,132.79885311101506,149.39533379582636,166.4133391669201,208.5773458273771,227.8813362906428,0,0,1,0
473,48.96592923184429,-97.99483605095584,2002090103,2002090100,2002090106,59.19599902629852,135.65000140666962,52.0,1104.558872697407,77.55367654316449,68.0,556.3035188073883,5,76.4540023803711,95.48184888644386,110.99799346923828,127.50799560546876,170.08366171313975,189.89566764485605,0,0,1,1
474,46.80486183083584,-101.35030290386476,2002090100,2002083122,2002090109,11.45800483226776,78.25999915599823,16.0,73.40459771465616,4.427565406263876,34.5,359.1308654318045,5,66.80199432373047,84.57295277619905,99.66975597135914,116.32295250465252,160.77295681074273,182.3629536917264,0,0,1,1
475,36.4748774805154,-103.2750531249784,2002090102,2002090100,2002090104,12.394664045322417,91.39000022411346,1.0,12.394664045322417,0.0,62.880001068115234,49.11150747520266,0,78.99533617879105,96.52489075559178,110.74400329589842,125.72999572753908,164.33665692423628,182.62331079671475,0,1,0,1
476,36.20962662782532,-79.54885548588135,2002090106,2002090100,2002090112,19.57043929305989,126.28999900817873,5.0,49.152444674644016,4.057158315648528,30.6299991607666,784.1899351115096,6,106.71955971511882,127.25399017333984,143.54403803182117,160.78611048929778,203.71621239637807,223.5677972068304,0,0,1,1
477,38.19594772239224,-75.32512680210027,2002090105,2002090104,2002090116,104.75701641288629,216.89999961853027,68.0,1713.757506226844,26.44587542473357,55.5,862.4464034341121,12,112.142983205644,138.30339841815288,162.55672141399538,188.71715536789256,260.3434835482657,300.0964492535592,0,0,1,1
478,38.32968357526657,-75.3371003889809,2002090118,2002090108,2002090120,69.42093801809267,180.5299997329712,40.0,690.6008619179969,24.07144662942012,45.75,862.4464034341121,11,111.10906171487852,136.90599060058597,160.89306259022027,186.66125388237504,257.4130535183451,296.45038179561567,0,0,1,0
479,45.99371741940275,-92.3456985984933,2002090121,2002090120,2002090205,55.64601135253906,149.8800048828125,30.0,588.9423279607025,32.05094319088919,79.37999725341797,611.3834461017185,8,94.23399353027344,115.31599426269533,132.33399963378906,150.11399841308594,194.6267751545056,215.1085984498121,0,0,1,0
480,41.833991633753854,-90.30657095204076,2002090214,2002090213,2002090215,5.13617736551528,103.37999725341795,1.0,5.13617736551528,0.0,78.25,533.0499042946257,2,98.24381988790267,121.1038188709374,140.66182353024163,161.55998618718144,217.36980733443096,244.0558093512121,0,0,0,0
481,45.25956950553575,-91.31909818672932,2002090520,2002090519,2002090607,113.07799911499023,204.0099983215332,88.0,1715.4905236239265,63.13466641620509,89.12999725341797,399.4356610366997,8,90.93199920654295,110.74400329589848,127.0,144.01800537109378,187.59432761777776,207.7340255499674,0,0,1,1
482,29.3235937872518,-81.5601209370198,2002090521,2002090519,2002090523,137.42891507660366,271.75,36.0,1671.8774753157631,30.69990653164154,155.25,283.4753298132966,2,134.32108492339634,165.0887566904992,191.7587568824854,221.2227613990869,300.9787560801476,339.8407555918664,1,0,0,0
483,48.91756647453833,-103.9043273344987,2002090605,2002090605,2002090611,5.094003677368164,63.26000022888184,1.0,5.094003677368164,0.0,44.630001068115234,437.0844719189967,3,58.16599655151367,72.76634589001873,85.08999633789064,98.420345218632,133.34999084472656,149.98234930798748,0,0,0,1
484,29.098605383563587,-95.74639524233828,2002090706,2002090702,2002090709,143.23111289420655,331.7599972486496,104.0,4930.310581764385,85.08215264897318,135.25,461.14315105555096,7,188.52888435444305,242.0709804895511,287.7909835686774,340.20680771782867,491.9494757675413,569.2757312699528,1,0,0,1
485,28.40049356888702,-98.82941074367692,2002090903,2002090901,2002090913,218.23610546189585,357.040002822876,226.0,11644.885945826554,92.96966834603644,69.5,581.5446810023519,11,138.80389736098013,176.27600097656256,207.5180053710937,242.32312913099656,341.75788311238085,391.6831112944004,1,0,0,1
486,31.03524665313253,-99.75818547899956,2002090805,2002090804,2002090816,1.326007843017564,115.88000106811523,1.0,1.326007843017564,0.0,33.380001068115234,289.7059342497168,3,114.55399322509768,141.73199462890628,163.58091007331635,187.45575923027,252.2268912030232,283.7228934002888,1,0,0,1
487,41.351324390447495,-101.49884309802678,2002090823,2002090821,2002090904,16.340000987052903,91.2700012922287,3.0,18.566002726554856,4.235895863179442,41.130001068115234,529.9475831878187,5,74.9300003051758,91.91312381146652,105.66399383544922,120.10712405560716,156.2100067138672,172.9739990234375,0,0,1,0
488,39.18893627580242,-103.70040207677324,2002090902,2002090823,2002090910,26.92106426278088,93.6400020122528,10.0,108.1511802615607,23.59077153825684,32.880001068115234,494.2876534488483,5,66.71893774947193,84.07399749755861,99.05999755859376,115.06198883056643,157.6429376255366,177.9590482292901,0,0,1,1
489,44.15987660120221,-103.75745409377356,2002090909,2002090905,2002090915,0.5988973725475759,62.51000118255615,1.0,0.5988973725475759,0.0,32.380001068115234,699.9080332622898,3,61.911103810008576,75.74863357572097,87.5541618966277,100.12169110431402,133.0302707648023,148.72005814355418,0,0,0,1
490,29.092617531369992,-95.23271372188594,2002090914,2002090910,2002090922,11.616977230824348,202.40000021457672,2.0,16.280319100446633,5.35977128327179,42.5,627.7987314013199,9,190.7830229837524,249.4592184904528,301.32128525592566,362.2812769752598,542.4638175377784,636.1630011916446,0,0,1,0
491,26.92290950735324,-98.59315900014668,2002091003,2002091001,2002091013,148.3860092163086,283.26000213623047,65.0,2190.2218910766915,44.74586954793853,82.37999725341797,319.2663751621902,4,134.87399291992188,171.95799255371094,202.9459838867188,237.7439880371094,335.2799987792969,384.0480041503907,1,0,0,1
492,38.73149328692717,-101.27060502061532,2002091002,2002091000,2002091010,32.33600616455078,112.5999984741211,10.0,154.37467225410774,16.571167501686084,29.8799991607666,773.3606439282981,10,80.26399230957031,99.05999755859376,114.43426506617055,130.55599975585938,171.42365983464663,190.35072700808823,0,0,1,1
493,35.96873881676266,-103.51911598887123,2002091003,2002091002,2002091013,50.97433398976318,125.83000028133392,220.0,2976.0942582862594,117.85732773194766,33.5,773.3606439282981,10,74.85566629157074,91.23075461079142,104.57366544695616,118.84242341630282,155.16441796021678,172.43642208436563,0,0,1,1
494,25.819738698652515,-81.22037488891954,2002091101,2002091019,2002091104,0.0931051280546739,158.10000610351562,1.0,0.0931051280546739,0.0,64.87999725341797,288.8946162348984,4,158.00690097546095,195.09090060925,225.9852279156009,258.751226983393,343.7764039096901,383.9561640701526,0,0,1,1
495,40.3426619124842,-100.43516931724793,2002091300,2002091223,2002091309,17.002702508457247,98.52999925613403,7.0,55.20847789586036,8.43344485443031,59.5,286.71943971097386,2,81.52729674767679,99.81529133368092,114.9824351500222,131.00828500207157,172.58472096498704,191.96158873605123,0,0,0,1
496,33.82427254293067,-84.93390473328066,2002091401,2002091320,2002091408,53.11493133277972,168.159996509552,41.0,533.6269825238245,33.91192371628802,92.37999725341795,481.33304833224986,8,115.04506517677228,135.8951480285389,152.65914374201742,169.93114567806546,212.89468273293568,232.4320633704883,1,0,0,1
497,26.968441111900724,-81.09903556442822,2002091322,2002091317,2002091404,21.066133367540104,148.51999926567078,3.0,28.798351004843667,5.232474727768612,81.0,133.36821028565635,0,127.45386589813069,155.84773748938463,179.46973150793931,204.66985893488592,270.7098489693017,301.7756115167512,0,1,0,0
498,31.00091913252931,-84.91086987184508,2002091507,2002091422,2002091510,302.2435759382422,440.3999948501587,439.0,22886.300046961285,145.66071942314306,128.75,614.2728486269195,10,138.1564189119165,170.57927213500454,198.43129917281573,228.72568230226443,309.80047961558336,348.9567929865529,1,0,0,1
499,30.388702450934336,-88.12617869904352,2002091414,2002091410,2002091420,106.92944404507432,298.88000106811523,6.0,442.0607890930417,8.612939944026648,143.75,554.9209413224085,7,191.9505570230409,238.7768443068976,278.63199257128275,321.88966136820585,437.2604664445049,492.6324702281257,1,0,0,0
500,33.91536768020215,-79.41853125286161,2002091416,2002091411,2002091423,122.4727292366634,244.6300048828125,54.0,1295.2966682599554,31.12348233914254,124.62999725341795,539.0064742471218,6,122.15727564614907,150.09727951373478,175.75128177140428,202.6190515069717,274.78581873470824,313.5695516952326,0,0,1,0
501,29.287912501970645,-81.9618614348841,2002091501,2002091420,2002091505,21.326004028320312,152.38999938964844,13.0,120.25544881493587,16.962326134611473,63.880001068115234,961.0940656482732,3,131.06399536132812,160.46181858381448,186.3698193694269,215.2776397208212,294.01763834445615,332.8796378561749,0,0,0,1
502,28.090501954173405,-98.7903211049384,2002091507,2002091506,2002091518,141.94423631554457,280.3800048828125,41.0,1302.0385880305143,30.34423005046097,87.12999725341797,981.8683997660896,9,138.43576856726793,175.76800537109375,206.28937325849395,240.28399658203125,336.0419921875,383.7939758300782,0,0,1,1
503,39.04127404504446,-84.78397659475434,2002091507,2002091504,2002091515,3.087784532663747,94.77000105381012,1.0,3.087784532663747,0.0,37.130001068115234,515.7336930292021,5,91.68221652114636,106.4260025024414,118.3639907836914,130.04798889160156,158.5077637395191,171.4499969482422,0,0,1,1
504,42.30285019173333,-78.45851875827475,2002091518,2002091517,2002091605,51.69599914550781,126.87999725341795,115.0,1773.1147736460944,36.33560273968205,31.25,993.366595992388,7,75.18399810791016,91.35288453213148,103.544883258352,115.99088000757112,157.30577516777856,175.0857687139696,0,0,1,0
505,35.994626427372175,-89.58937931869525,2002091519,2002091517,2002091601,39.33600711822511,153.89000034332275,2.0,41.430833083410974,4.061802326675226,66.0,368.6049954333016,4,114.55399322509764,135.8899993896484,153.09177603067107,170.87178163243692,215.53054394065003,235.96116021578405,0,0,1,0
506,35.955186140259904,-77.89158338775985,2002091612,2002091605,2002091616,4.0891598019625945,104.51999950408936,1.0,4.0891598019625945,0.0,47.25,240.4498645754272,1,100.43083970212676,122.02201284971122,146.40601080622378,169.61581265167516,230.06898236306776,268.5207002187074,0,0,0,0
507,27.76180822693796,-97.6048666014953,2002091700,2002091622,2002091703,61.09222226315484,220.01000022888184,4.0,114.82818807281626,5.29160005587487,86.0,644.668679605865,4,158.917777965727,201.5280445974638,237.59602887348865,277.98203683115406,391.0120228689482,447.1460305890677,0,0,1,0
508,34.36725766620396,-87.68182019931623,2002091623,2002091620,2002091708,43.05618438628966,169.53000044822693,8.0,129.87368760549154,12.663952782230847,39.130001068115234,277.52308940145696,2,126.47381606193728,148.82581398350743,166.6058127628043,184.38581154210115,227.35509901012765,246.3436282176245,0,0,0,1
509,33.39122276361909,-82.42381484740486,2002091817,2002091811,2002091823,70.37200069427489,182.6399984359741,29.0,539.2437138791661,8.828783499898435,128.0,385.29969548269423,7,112.26799774169923,136.90599060058597,157.9879913330078,180.8479919433593,241.6040975735696,270.85076812203755,0,0,1,0
510,46.74670870343837,-101.87789856300436,2002091815,2002091814,2002091902,17.711345796996696,87.75,10.0,70.95994106933571,0.0,68.75,418.6671109227176,2,70.0386542030033,87.62999725341797,102.10800170898438,117.60199737548828,157.73399353027347,176.58341333151708,0,0,0,0
511,37.1332766279142,-80.72881746119509,2002091822,2002091822,2002091904,77.37897776491197,149.63000106811523,45.0,847.7126429936313,20.51791608631077,53.25,90.33481976288294,0,72.25102330320327,87.12044355594932,99.42817724694562,112.63618088511208,146.78791284036376,163.15894234521005,0,1,0,1
512,48.921792779679286,-97.01399947102226,2002091823,2002091817,2002091905,28.18379453239818,105.75999641418456,20.0,199.1332010294752,28.73103471951123,31.75,544.9163603247805,5,77.57620188178639,97.28199768066406,114.04598999023438,132.1861936132997,179.83200073242188,202.6103400201772,0,0,1,0
513,26.42738169296241,-97.72214975660148,2002091923,2002091921,2002092007,57.384768189347454,202.7599972486496,6.0,167.71379878307803,11.688904510091303,66.87999725341797,1286.1505077277309,6,145.37522905930214,185.1909391803169,218.59984109119105,256.56491833972626,363.90246617524485,418.00443588491805,0,0,1,1
514,30.56778330399177,-92.7619948940839,2002092005,2002091922,2002092010,7.311841866166674,183.6500004529953,1.0,7.311841866166674,0.0,92.0,1286.1505077277309,7,176.33815858682863,223.7398643934005,265.90386380823384,312.87467522958207,442.4488059429284,506.5722362817301,0,0,1,1
515,34.96298154799359,-90.02574825453792,2002091923,2002091921,2002092009,15.194007635116575,131.7799985408783,26.0,133.04004380978728,28.33225885205368,30.3799991607666,1286.1505077277309,12,116.58599090576172,137.65554944080412,154.4096911239339,171.4375471214682,213.46233758302992,232.3975378286293,0,0,1,1
516,35.786488868734246,-89.00774524165547,2002092015,2002092013,2002092022,18.9463432235722,133.1500005722046,10.0,88.65219519401832,12.788097638655184,48.0,1644.3959872316373,9,114.2036573486324,135.12799072265625,152.39999389648438,170.4340057373047,216.42632192960647,238.52431387296585,0,0,1,0
517,38.59710578976667,-87.41203658924832,2002092016,2002092009,2002092021,28.228003382682783,125.51000106334686,37.0,352.4965870895429,72.31237891964096,44.630001068115234,1644.3959872316373,12,97.28199768066408,115.65802788922436,130.80999755859375,146.64603183674697,186.5240225594032,205.32003309697524,0,0,1,0
518,33.43690606644165,-86.32395858421808,2002092208,2002092204,2002092216,244.2373475470302,366.02999782562256,515.0,24126.42271851165,117.21369168508171,75.12999725341797,717.8151413917057,12,121.79265027859236,147.44664578214,169.1502004625312,192.6448648256793,254.3989790535399,283.98963073826104,0,0,1,1
519,36.29575146021223,-83.55361080225123,2002092115,2002092105,2002092117,24.03448136092453,111.520001411438,10.0,63.16532679297325,0.0,41.130001068115234,792.4526382654103,6,87.48552005051346,104.06643641069816,117.78243440883531,132.31419293398423,170.2139488838107,188.5019464980902,0,0,1,1
520,36.01782137863609,-83.5431120824071,2002092215,2002092212,2002092221,37.54867167007026,119.87999725341795,5.0,48.282911847095335,8.123400769700783,52.130001068115234,713.4763044186353,8,82.3313255833477,97.61477001448584,110.27736449480078,123.48536467790622,156.09938544188964,171.27269792972123,0,0,1,0
521,37.60071913238188,-80.56452363423216,2002092221,2002092217,2002092300,15.303852481862776,88.5,12.0,88.24568224235705,31.33167136511864,36.75,957.2356478313366,4,73.19614751813722,86.42622472981897,97.54217457303648,109.0543045660124,138.57881666254937,152.51084225260487,0,0,1,0
522,46.62563341414573,-91.7236323151676,2002092316,2002092312,2002092321,45.548418220826335,134.38999938964844,46.0,807.5261038938513,69.88284232458673,62.0,253.48127417180712,6,88.8415811688221,110.47045366726222,128.77798461914062,148.843994140625,202.1676874068567,227.60981111339524,0,0,1,0
523,46.68976318189619,-87.68325704721678,2002092404,2002092319,2002092407,48.88400650024414,121.02000045776369,11.0,206.6567651881175,17.646895879844113,56.0,341.0080781009485,1,72.13599395751953,86.86799621582033,98.80599212646484,111.2519989013672,142.99916185297465,157.4771737684078,0,0,0,1
524,29.566806683009688,-81.91098899922713,2002092420,2002092417,2002092505,86.6923621969504,219.53000056743625,14.0,526.6717882269684,16.14275420205711,68.0,1210.5174928579445,9,132.83763837048582,162.30599975585938,188.46363019177485,217.4196241058553,297.0951952327018,336.211192547155,0,0,1,0
525,29.965827622335528,-90.05043915408413,2002092520,2002092519,2002092607,87.54078673848002,267.4100008010864,60.0,1740.428956065473,55.75807324772488,65.5,1381.6125285673472,5,179.8692140626064,229.14651097905983,272.82277250234245,321.11997163043145,454.6867585599898,520.2546521348249,1,0,0,1
526,30.48339386304684,-86.7445986567833,2002092519,2002092519,2002092607,76.95855787494287,272.7899990081787,115.0,3301.926066797631,56.8636432989577,79.5,1381.6125285673472,12,195.83144113323584,245.77933256162927,288.7041097240105,335.440112524804,461.00429299218166,521.7102565823943,0,0,1,1
527,31.876328122080285,-90.55545272782126,2002092616,2002092607,2002092619,154.45860745925282,303.76999950408936,514.0,13799.262655898388,185.0160209605584,83.25,1711.1089143541976,12,149.31139204483654,182.33139631729748,209.7634031532349,238.97339216942683,314.3231612035333,349.84255787759906,1,0,0,0
528,36.29575146021223,-83.55361080225123,2002092616,2002092605,2002092617,10.144479110253144,97.6299991607666,1.0,10.144479110253144,0.0,24.1299991607666,1711.1089143541976,8,87.48552005051346,104.06643641069816,117.78243440883531,132.31419293398423,170.2139488838107,188.5019464980902,1,0,0,1
529,38.57285698729439,-85.6623246830219,2002092705,2002092622,2002092710,95.50800323486328,190.25,2525.0,51554.42894542995,746.2620398831891,47.380001068115234,2004.1808887319487,12,94.74199676513672,113.02999114990234,128.26998901367188,144.52600097656253,186.62486210846623,206.7559814453125,1,0,0,1
530,37.97260716609895,-79.4663946553606,2002092618,2002092611,2002092623,13.872007369995089,104.55000114440918,3.0,20.82317732567674,0.0,12.25,2144.0304694973465,12,90.67799377441408,110.05474925386896,126.56475139009942,144.60501608155872,193.87474568999585,218.94799804687503,1,0,0,0
531,44.68183944134125,-73.46006547289858,2002092722,2002092716,2002092801,3.87310031903003,72.75,3.0,6.968585740632491,4.356523251687745,20.0,1308.4148073491697,8,68.87689968096997,82.34821512087903,92.7622105247982,103.17621648209662,135.13488600809745,148.81488250135868,0,0,1,0
532,46.02627674380082,-87.68263670575357,2002100101,2002100100,2002100107,2.8800048828125,74.0,4.0,7.830509733108286,8.778557645604472,30.5,498.5521927439129,6,71.1199951171875,86.08426075755895,98.2979965209961,111.50599670410156,145.7926349245388,161.99439859633765,0,0,1,1
533,38.46588838107577,-97.37194837447822,2002100212,2002100210,2002100221,7.092735452550258,116.65999972820282,1.0,7.092735452550258,0.0,40.880001068115234,890.0936378242881,7,109.56726427565256,134.62862822993492,155.2872586421131,177.30062530024742,233.77326072951183,260.1892570429957,0,0,1,0
534,29.95328426924841,-92.14208366701972,2002100315,2002100304,2002100316,41.522200998757285,214.64999961853027,26.0,360.5057095499403,7.6695546185615635,98.75,656.6626791185201,12,173.127798619773,214.52979141762447,249.84067681109724,287.94816088416576,389.4726720168194,437.999028519415,1,0,0,1
535,45.00074771031086,-95.31441165650811,2002100414,2002100404,2002100416,9.82800281047821,102.0299986600876,4.0,16.053940315068147,4.35745127572164,27.8799991607666,1282.7901372334013,12,92.20199584960938,116.58599090576172,137.92199707031253,161.28999328613284,225.52897239254685,256.7939758300782,0,0,1,1
536,32.06616728661436,-93.56299988943988,2002100622,2002100621,2002100707,14.935582360798378,154.38999724388125,1.0,14.935582360798378,0.0,112.87999725341795,748.7780255764035,1,139.45441488308285,172.61443006297037,201.06242176824736,231.91706926884987,314.47548896394846,354.36014132579373,0,0,0,1
537,34.310780349295435,-90.28115684389576,2002100702,2002100700,2002100707,5.651648260470125,130.60000610351562,1.0,5.651648260470125,0.0,45.130001068115234,750.1901626136962,5,124.9483578430455,148.84399414062497,168.1479949951172,188.21398925781247,237.7439880371093,260.3500061035156,0,0,1,1
538,31.128677853610963,-100.56495917808296,2002100705,2002100704,2002100716,28.40201187133789,131.78000259399414,14.0,167.11073734813743,22.53830834413783,60.130001068115234,371.4199423622158,5,103.37799072265624,127.78506943670588,147.8802489067582,169.83641502201624,229.5264106956777,258.5115931837446,0,0,1,1
539,31.47798423634456,-95.74320382642073,2002100713,2002100709,2002100715,10.708003997802706,148.63000106811523,3.0,15.004701466713442,5.4892875746244965,38.0,332.66701495825816,6,137.92199707031253,171.91146612005906,200.8674597724028,233.5590751359199,323.34197998046875,367.7621430956861,0,0,1,1
540,29.23630984963997,-100.73154341811284,2002100806,2002100804,2002100816,86.65312431776385,224.629997253418,44.0,1574.1758549103224,61.15144588819356,55.25,718.5588066018652,12,137.97687293565411,185.4748620721376,230.17885682311416,283.42808992174633,431.3109601665715,505.73297002402313,0,0,1,1
541,32.41487253483339,-103.4171742222619,2002100822,2002100821,2002100905,13.710601347758626,99.0,3.0,14.801363698551327,3.930224915182955,63.630001068115234,133.91043639056247,0,85.28939865224137,105.10140274159684,121.29078715850662,138.5748114807412,182.5135111461508,203.544190829771,0,1,0,1
542,30.261750522632013,-82.17504113408921,2002100822,2002100822,2002100902,13.859794884269888,149.60000610351562,1.0,13.859794884269888,0.0,110.87999725341795,147.14523775115256,0,135.74021121924574,165.96551332611674,191.7237388897143,219.66372611413283,294.5930319377404,330.66032927637104,0,1,0,1
